score;content;label
4;Bagus sekali berguna bagi awal pencari kerja dan yang sudah berpengalaman kerja, indeed menyediakan fitur yang menarik, tetapi saya ada komplin sedikit dengan fitur loker urbanhead kenapa selalu tidak open dari awal setelah melamar dan menunggu 1 Minggu baru keluar pernyataan anda tidak dapat melanjutkan melamar di karenakan sudah tidak memenuhi kriteria mengapa tidak awal awal;netral
5;app bagus tapi provider indeed juga harus pastikan perusahaan yang buka lowongan jangan sampai perusahaannya bodong, fake atau frake. karena itu merupakan suatu kepercayaan kami kepada indeed karena bisa di percaya. tapi jikalau banyak perusahaan yang bodong berarti indeed bukan app yang bisa di percaya. terima kasih harapan saya semoga saran saya bisa di evaluasi dan di implementasikan sekian God Bless you indeed.;netral
5;makin ditingkatkan lagi;netral
5;Bagus tapi belum ada yang di setujui;netral
3;masih mencoba sebagai pemula dan tolong aplikasi ini dipermudah untuk pendaftaran dan login nya misalkan bisa menggunakan no hp , nik KTP;netral
3;#help. Saya baru sadar dulu sempat membuat akun. Tapi saya lupa menggunakan email & kontak apa & password apa. Bagaimana cara menghapus nya karena saya sudah membuat akun yg baru. Terimakasih. Ditunggu responnya.;netral
3;ada opsional gaji jadi kita bisa itung2an dulu, masih baru coba si bintang 3 dulu ntar kalau sudah dapet kerja nya balik lagi ke sini;netral
5;Harapan saya untuk apk ini bila ada loker tolong di mudahkan lagi untuk log in ke perusahaan tersebut agar bisa melamar pekerjaan dengan mudah;netral
1;Mencari Kerja? Oh ya saya masih 16 Tahun bukan 18 tahun;netral
5;itu kira-kira benar itu lowongan pekerjaan;netral
4;Lumayan bisa membantu buat mencari kerja tapi masih kebanyakan lewat adm;netral
5;Alhamdulillah dpt panggilan tetapi tdk diketahui notifikasi pesan nya;netral
5;Semangat buat pencari kerja di Linkedln âœŠï¸âœŠï¸;netral
5;T0 Assistant Manager di BTN Group di Pontianak, Daerah Tingkat I Kalimantan Barat, Indonesia. Sayangnya kami tidak akan meneruskan proses lamaran Anda, tetapi terima kasih atas ketertarikan Anda terhadap BTN Group. Hormat saya, BTN Group Tandatangan &&&&;netral
5;Sangat mandi 1 apakah 2 kamu masih ada 3 apa yg kita buat 4 pasti itu la 5 yg kita Terima 6 baik 7 buruk 8 hancur 9 itu udah sering terjadi 10 yg aku tau kamu orang baik 11 bukti kan dengan semua orang 12 kirimkan saldo 100 13 Terima kasih 14 mahju terus pantang mundur;netral
2;plusnya bisa komunikasi langsung sama HRD nya minusnya domisili kerjanya jauh jauh banget padahal udah di setting domisili gw sekarang, gw harap sih buat domisili kerjanya harus di perbaiki sesuai dengan domisili di pelamarnya.;netral
4;saya seorang drever bus di kerajaan saudi tinggal di propinsi jeddah daerah hamdaniah 7/8 tahun yang lalu. gaji bulanan sangat minim banget walo begitu sy tetap bertahan saya liat buat kedepan nya saya harus mengerti cara mengatur bus di musim kerja juga saya pelajari terus yg nama nya cara kerja dengan travel umrah n haji ini. saya pelajari dari semua travel umrah cara pelayanan yg baik buat jamaah nya. alhamdulillah sy bersukur bangeut bisa seperti ini..............terimakasih....buat....;netral
5;mbikin buku dari koleksi file file screenshots , buku tentang cara pengalaman menggunakan smartphone untuk pertama kalinya dalam hidupnya.;netral
3;Aplikasi standar, tidak buruk tetapi juga tidak terlalu bagus.;netral
3;aplikasi ini bisa memperbaiki fb akun yg lama lupa kata sndi langsung bisa di pkek lgi akun nya krn aplikasi ini...?;netral
5;Selama ini saya hanyalah seorang pekerja keras;netral
3;Aplikasi ini memiliki banyak informasi tetapi tidak semua mudah diakses;netral
3;Tidak terlalu mengecewakan, tetapi tidak juga mengesankan.;netral
5;keren banyak loker namun belum ada yang menghasilkan untuk bidang saya;netral
5;Ada manfaatnya, meskipun tidak terlalu signifikan.;netral
5;klo bisa setiap PT nampilkan nomer Whatsapp...jadi bisa di call;netral
3;Mau lihat dulu fungsi aplikasinya;netral
4;Bismillah 4 dulu saya baru lulus sma mau cari lowongan pekerjaan di aplikasi ini kalo hasilnya memuaskan nanti saya tambahin lagi thanks adminÃ°Å¸â„¢Â;netral
4;UI lumayan bagus, tapi tidak begitu responsif, ada delay ketika kita klik suatu button. Saya rasa bisa diperbaiki. Terima kasih Indeed telah membantu banyak orang.;netral
3;Ini khusus orang-orang yang pro di bidangnya saja. Untuk lulusan SMA/SMK tidak rekomen pake aplikasi ini.;netral
4;tambahkan lah yg utk kerja harian! hei developer glints App;netral
4;Saya hanya bisa mengikhlaskan akun pertama linkedin saya dan memulai lembaran baruâ¤;netral
5;baik tapi sayang gak di bales;netral
4;Feedback dr kita sebagai pencari kerja pasti bagus.berharap ke panggil.untuk notif interview dan interview dr perusahaan kepada calon tenaga kerja apakah sesering mereka mencari tenaga kerja .thks;netral
4;Berpengalaman sopir pribadi di Surabaya selama kurang lebih 15 THN. Pernah bekerja sopir serabutan. Berkepribadian baik dan sopan . Bertanggung jawab dan disiplin dalam berkerja. Mengutamakan pekerjaan. Pekerja keras dalam waktu dinas. Kami ingin sekali mendapat kan pekerjaan segera sebagai sopir pribadi artis. Klo ada yg sedang membutuh kan nya. Sekian terima kasih.;netral
5;ingin belajar dan menambah pengalaman untuk mengikuti kemajuan tehnologi serta ke masadepan .;netral
2;Bagus bisa ngirim lamaran lewat sini tapi gak ada satu pun panggilan atau interview !!;netral
3;Tidak terlalu mengecewakan, tetapi tidak juga mengesankan.;netral
4;aplikasi nya bagus,,,tapi sayangnya melamar lewat ini ga ada panggilan kerja mya;netral
3;aplikasi ini bisa memperbaiki fb akun yg lama lupa kata sndi langsung bisa di pkek lgi akun nya krn aplikasi ini...?;netral
3;Aplikasinya udah bagus tapi sayangnya gak bisa ngepost di Linkedin;netral
5;Sangat membantu, cuma ada banyak lowongan yg gak update & belibet ternyata iklan aplikasi jg...;netral
5;Mayanlah banyak loker....cuma sayangnya susah apply direct aja;netral
5;Assalamualaikum terima kasih atas kunjungan untuk loker;netral
3;Tiga dulu bintang nya Klo dapt gawe dari aplikasi ini tambahin jdi 5;netral
3;kasih 3 dulu yaa jika sudah dpt panggilan dan di terima kerja melalui indeed job saya kasih full bintang;netral
5;Fiturnya bagus karena bisa berkomunikasi lgsg dgn pihak pemberi kerja hanya sayang galeri kerja masih kurang bahkan tdk ada untuk wilayah tertentu.;netral
5;sangat membantu tapi memang agak membingungkan , krn tidak adak pengelompokan utk Usia max .. tks;netral
3;Kasih 3 dlu yah..nnti klo sya benar dapat pekerjaan dri aplikasi ini sya tambahkan bintangnya.;netral
3;Di LinkedIn banyak orang yang konek, tapi kadang susah banget buat ngobrol lebih lanjut;netral
4;semoga segera dapet pekerjan;netral
5;"Sebenar'y semua ""LINK""loker itu bagus, tp sy blom tau alasan'y smpe skrg, knp DATA sy bs menyebar? sy sering banget mendapat panggilan kerja u/ interview, tp penipuan,Krn meragukan dan tidak jelas, Mohon penjelasann nya Trm ksh atas semua info yg diberikan sangat bermanfaat, Salam dn sehat selalu""anaani""";netral
2;mohon diperbarui kembali dan tolong disampaikan ke para recruiter jika melalukan recruitment mohon para kandidat diberi pemberitahuan apabila tidak lolos;netral
4;Semoga kedepannya semakin membantu dan tidak banyak iklan iklan. Terimakasih;netral
4;Lumayan bisa membantu buat mencari kerja tapi masih kebanyakan lewat adm;netral
5;terimakasih atas aplikasinya,, tapi mengenai teknik meningkatkan hasil padi yg memuaskan itu, tdk ada didaftar, , teknik itu harus di plajarkann dan dipraktekkan secepatnya,,, karna untuk kepentingan seluruh rakyat petani padi,, agar perekonomian itu cepat membaik,, sebab hanya itu yg jadi sumber utamanya,,;netral
4;Sangat membantu, tapi terkadang susah dalam pengisian data.;netral
5;Apa manfaat aplikasi Jobstreet ini ? Apakah bermanfaat untuk mencari Kerja?;netral
5;Blom ada satupun yang di interviu;netral
5;apakah masih ada loker sebagai danru satpam.;netral
1;Mohon untuk LinkedIn bisa terhubung dengan wa, instagram, Facebook, Dan bekerja sama dengan indeed, jobstreet dan layanan akun kerja lainnya supaya saya ga daftar2 lgi;netral
3;Sebenernya ni aplikasi bagus, tapi entah aplikasinya berat atau emg ada bug, pas saya update profil, cuma muncul tanda merah disitu, tapi pas saya buka app loker lain, lancar2 aja, mohon dibantu yaÃ°Å¸â„¢ÂÃ°Å¸ÂÂ¼;netral
4;Overall sangat simple. Informasi lumayan banyak. Gampang dimonitor. Kekurangannya adalah. Terlalu banyak spam/scam yg mengundang melamar. Mencari data pelamar Mohon indeed meningkatkan fitur safety. Verified atau unverified company;netral
5;Membantu dalam mencari kerja.. Tapi kalau lewat blogo. Kok ngga bisa download cv ya.. Ã°Å¸ËœÂ;netral
4;Sangat membantu, tapi terkadang susah dalam pengisian data.;netral
5;Pengalaman penggunaan saya biasa saja, tidak ada keluhan besar.;netral
3;Pengalamannya...kurang berhasil dulu...semoga kali ini berhasil....;netral
4;UI lumayan bagus, tapi tidak begitu responsif, ada delay ketika kita klik suatu button. Saya rasa bisa diperbaiki. Terima kasih Indeed telah membantu banyak orang.;netral
4;Mohon diperluas bidang lowongan kerjanya dan persyaratan yang diminta pemberi kerja. Tks.;netral
3;Tampilan antarmukanya cukup menarik, tetapi kadang saya merasa bingung dengan navigasinya;netral
5;Aplikasi ini bagus tapi knp profilnya gabisa diubah;netral
5;bagus sih, Cuma susah login;netral
5;Aplikasi sangat membantu sekali untuk berkomunikasi langsung antara pencari kerja dengan pemberi lowongan kerja. Akan tetapi aplikasi ini harus di perbaiki, terutama di filter jenis pekerjaan dan lokasi kerja yang ingin di cari, sehingga muncul sesuai yang di cari, kalo yang saat ini terjadi masih random dari Sabang sampai Merauke keluar semua.;netral
5;Mohon maaf untuk langganan linkledin saya batalkan.karena keadaan perusahaan tidak jalan/ macet, Sekali lagi mohon maaf. Terima kasih atas informasinya.. Sugi..;netral
3;Emang di aplikasi ini sudah banyak yang bener kerja ?ðŸ™ðŸ» Saya kasih bintang 3 dulu;netral
4;Pelayanannya cukup baik tapi sinyalnya kadang2 hilang didaerah saya parung panjang.;netral
3;3 dulu ya.. jika melihat deskripsinya tentang aplikasi ini.. saya menilai sangat bagus untuk mengembangkan usaha. Tapi saya belum membuktikannya.;netral
5;Membantu mencari pekerjaan, tetapi prosesnya masih terasa lambat di beberapa bagian;netral
4;Saran, tolong ditambah opsi filter rentang pengalaman.;netral
4;Suka dengan tampilan aplikasinya... kelurangannya adalah saat kita sudah mengatur lokasi pilihan, kenapa masih banyak domisili jauh yg masukðŸ¤£ Contoh : saya setting lokasi bekasi, tapi kebanyakan yg muncul malah wilayah lain yg jauh sepeti jawatimur, dll;netral
3;bgus sih tpi sy blum juga dapet panggilan juga sy udh melamar sy ksih bintang 3 dlu y soalnya blum dapet buktinya untuk krjaan sampe saat ini sy;netral
2;Alangkah baiknya jika setiap lowongan yg dimuat di aplikasi ini dicantumkan alamat yg jelas, email, dan no telp perusahan. Agar bisa buat pertimbangan pelamar. Terima kasih.;netral
3;Proses pendaftaran mudah tetapi verifikasi emailnya agak lambat;netral
3;Biasa di Jalan dan Jembatan ber SKK madya Jenjang 8;netral
5;Aplikasinya biasa saja, ada yang bagus dan ada yang kurang.;netral
5;Saya merasa cukup puas dengan aplikasi ini, tidak ada yang mencolok.;netral
4;sampai saat ini belum ada yang panggil untuk interview tapi sudah ada respon.;netral
5;Pengalaman selain bisa mengemudi mobil kecil juga bisa mengemudikan truk atau mobil besar dan juga bisa sebagai sales marketing jgn lihat usia lanjut lihat kemampuan berkomunikasi yg baik sopan dan punya dedikasi yg tinggi itulah pengalaman sy sebagai seorang yg memang tipe pekerja keras;netral
4;Saya tidak memiliki keluhan besar, meskipun aplikasinya cukup sederhana.;netral
5;info loker bg;netral
5;Aplikasi bagus dalam segi pemakaian mudah. Cuman kalau bisa semua info loker masuknya ke indeed jadi ga mesti klik apply harus login dulu ke situs kerja yg lain.;netral
2;Susah dapat kerja di aplikasi ini cuma info info job saja nilai positifnya .;netral
5;Ups lama gak update LinkedIn;netral
5;Lowongan di LinkedIn oke sih, cuma sering gak sesuai dengan pengalaman aku;netral
5;"semoga menjadi aplikasi yg tidak mengecewakan para orang"" yg membutuhkan pekerjaan. Ã°Å¸â€˜ÂÃ°Å¸â€˜Â";netral
5;Kurang luas untuk jaringan loker aja sih selebihnya bagus;netral
4;lumayan lah bisa liat liat info lowongan walaupun tudak pasti;netral
5;Aku sering cek LinkedIn, cuman gak banyak update yang penting sih;netral
3;#help. Saya baru sadar dulu sempat membuat akun. Tapi saya lupa menggunakan email & kontak apa & password apa. Bagaimana cara menghapus nya karena saya sudah membuat akun yg baru. Terimakasih. Ditunggu responnya.;netral
5;Membantu mencari pekerjaan, tetapi prosesnya masih terasa lambat di beberapa bagian;netral
3;Fitur pencarian bisa lebih baik tetapi masih membantu;netral
5;Aplikasi nya bagus, tapi sy akhir akhir ini ada kendala utk update. Mungkin Admin bisa bantu. Terimakasih;netral
4;"ini sudah bagus tpi saya kasih 4 dulu, klau bnar"" ini mantap , dan asli, trus langkah""nya tdak sulit, saya kasih 5";netral
5;Bagus tapi belum ada yang di setujui;netral
4;Untuk penggunaan mudah Fitur user friendly Kendala mau upload file CV kok gk bisa lewat apps? Kalo di browser sih bisaÃ‚Â² aja;netral
5;kalau bisa dikabarin juga diaplikasi ini.untuk hasil keputusannya setiap hasil test dan interviunya sudah dijalankan.. biar tidak menunggu menunggu hasil nya masuk atau tidak masuk kasian yang pelamar jauh-jauh.tapi,hasilnya menunggu pling lambat 7-14 hari.. padhal sudh lewat 7-14 hari. tolong diperkembang kn aplikasinya sekian terimakasih info dari saya..;netral
4;kasih bintang 4 karna bagus tapi aku blm dapat kerjaan;netral
5;keren banyak loker namun belum ada yang menghasilkan untuk bidang saya;netral
3;Saya suka fitur notifikasi lowongan, tapi kadang notifikasinya datang terlambat;netral
4;Aplikasi bagus banget buat para pemula yg mau bekerja ada cv online , dan mudah di pahami untuk minus nya KURANG CEPAT MENGAPDATE data terbaru perusahaan contoh di google lowongan untuk pt ini seminggu yg lalu tadi di indeed 4 jam yg lalu sama kalo lowongan dah penuh harap di update :) tengkyu;netral
2;Layanan yang disediakan cukup standar, sesuai ekspektasi.;netral
5;Bagaimana cara menemukan passion dalam karir? Apakah melalui pengalaman atau pendidikan?;netral
2;Pengalaman menggunakan aplikasi ini lumayan, meskipun ada beberapa kekurangan.;netral
5;Sejauh ini sangat luar biasa akan tetapi mohon untuk developer/admin Linkedin untuk lowongan kerja berkedok hoax atau via adm mohon di klarifikasi kembali agar Jobskeer dapat melamar dengan perusahaan yang mereka inginkan..terima kasih;netral
4;Pelayanannya cukup baik tapi sinyalnya kadang2 hilang didaerah saya parung panjang.;netral
4;Mencari lowongan pekerjaan di bidang pelayaran;netral
5;Dua tahun menjadi wartawan riau, tak rasanya hanya segitu aja saya putuskan agar saya bisa beralih ke posisi lain nya. Tks;netral
4;Penggunaan aplikasi ini lumayan membantu, meski tidak sepenuhnya.;netral
3;Mau lihat dulu fungsi aplikasinya;netral
5;BER UPAYA MENINGKATKAN ASPIRASI PUBLIK' @ DELTA AU.;netral
3;mantap... tapi kadang ada lamaran bodong masuk. saya kasih 3 karena ada beberapa lamaran harus via web lain..;netral
2;Cukup membantu, tapi masih ada beberapa hal yang perlu diperbaiki.;netral
3;aplikasinya membantu saya mencari pekerjaan, tapi saya sedikit bingung saat perusahaan ingin melakukan tes tapi tak kunjung ada itu bagaimana ya;netral
4;Banyak fitur di LinkedIn bagus, cuma gak semuanya gampang dipaham;netral
4;UI lumayan bagus, tapi tidak begitu responsif, ada delay ketika kita klik suatu button. Saya rasa bisa diperbaiki. Terima kasih Indeed telah membantu banyak orang.;netral
5;Tingkatkan kualitas dan kuantitas yang tepat;netral
3;Haiii Saya pengguna lama Sudah beberapa lamaran saya beeikan Tapi belum ada panggilan Apakah rekan semua sudah ada yg mndapat pekerjaan dari aplikasi ini Kalo ada bisa shering ke saya Saya sedng butuh kerjaan Terimakasi;netral
3;Sebenarnya ini aplikasi mudah digunakan. Hanya saja preferensi lowongan kerja harus diubah satu-satu. Seandainya bisa memilih setting perwilayah akan lebih mudah.;netral
5;Bekerja keras &konsisten;netral
3;blm.dpt panggilan nnti ksh bintng 5;netral
3;bagus aplikasinya mudah diakses oleh tunanetra tetapi ada tiga masukkan agar kedepannya lebih baik lagi yang pertama saya mau upload berkas yang type file pdf gak bisa akhirnya saya rubah menjadi docx, yang kedua jobsnya kebanyakkan kok untuk non tunanetra ada yang untuk tunanetra tetapi gak banyak, yang ketiga lowongan yang ada diperbanyak lagi tadi hanya 12 jobs dan khusus untuk tunanetra diperbanyak lagi. salam semangat;netral
